bar_index,equity,peak,drawdown_pct,bar_return,rolling_sharpe_60
183,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
184,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
185,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
186,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
187,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
188,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
189,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
190,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
191,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
192,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
193,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
194,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
195,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.8686361653684482
196,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-1.5498887952383058
197,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,0.18566704646706347
198,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-5.023501391400322
199,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-6.414374666395254
200,10159.948105930052,10215.006032079598,0.5389906376622771,0.0,-5.419895694548284
201,10156.95668860343,10215.006032079598,0.568275175696108,-0.00029443234310187755,-4.953861697398492
202,10148.86441148284,10215.006032079598,0.6474946797783997,-0.0007967226176783394,-2.949244514536703
203,10138.610104713036,10215.006032079598,0.747879415113859,-0.00101038957207884,-5.823088726074643
204,10106.596687819492,10215.006032079598,1.061275381724232,-0.0031575745159252155,-7.072863636094156
205,10114.222339835937,10215.006032079598,0.9866239131641901,0.0007545222444301904,-6.792040507655539
206,10119.790879482873,10215.006032079598,0.9321105861093794,0.0005505652792507738,-7.818817843460575
207,10112.638602493465,10215.006032079598,1.0021279406458912,-0.0007067613426585689,-9.163192817252188
208,10096.546786323295,10215.006032079598,1.1596590876626904,-0.0015912579102947927,-9.794731261784898
209,10100.60950621591,10215.006032079598,1.1198870123466769,0.00040238707140122107,-10.520933356263876
210,10098.033236733674,10215.006032079598,1.145107452492718,-0.0002550607941678879,-10.872454832713343
211,10102.927957991229,10215.006032079598,1.0971904836511595,0.0004847202561929945,-8.540563484633207
212,10101.728232566227,10215.006032079598,1.1089352190065194,-0.00011875027021773973,-8.72337528796404
213,10087.921960389702,10215.006032079598,1.2440919886958148,-0.0013667237782161292,-10.291948801412241
214,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
215,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
216,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
217,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
218,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
219,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
220,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
221,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
222,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
223,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
224,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
225,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
226,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
227,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
228,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
229,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
230,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
231,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
232,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
233,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
234,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
235,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
236,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
237,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
238,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
239,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
240,10087.921960389702,10215.006032079598,1.2440919886958148,0.0,-10.291948801412241
